id_tramite,nombre_solicitante,dni_solicitante,fecha_solicitud,tipo_tramite,area_responsable,canal_entrada,monto_asociado,documentos_completos,solicitante_declara_urgencia,dias_desde_solicitud,prioridad
1179,Custodia Melero-Fajardo,10.32254863/o0x3o05,2025-05-26,Licencia de Construcción,Seguridad Ciudadana,En Línea,57369.16,True,True,36,Urgente
1180,Eric Vaquero Olivé,10.85189889/v4e2g94,2025-05-06,Permiso para Evento Público,Seguridad Ciudadana,Telefónico,211.78,True,False,56,Media
1181,Caridad Piquer-Otero,10.72769283/q6c9k93,2025-05-24,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,False,38,Urgente
1182,Bernabé Cabrero Bartolomé,10.91195653/j3k3v94,2025-06-06,Pago de Impuestos,Registro Civil,Telefónico,8227.45,True,True,25,Alta
1183,Rico Lluch Esparza,10.25556172/d3d9v27,2025-05-17,Reclamo de Servicio,Servicios Públicos,Presencial,0.0,True,False,45,Urgente
1184,Ximena Font-Busquets,10.34613781/e3c2x81,2025-05-31,Licencia de Funcionamiento,Registro Civil,En Línea,2143.1,True,True,31,Urgente
1185,Sandra Espinosa-Llanos,10.72465468/h5n3w89,2025-06-01,Solicitud de Partida de Nacimiento,Registro Civil,Presencial,0.0,True,False,30,Media
1186,Cristóbal Rodríguez,10.11584977/w7o7z61,2025-05-23,Licencia de Funcionamiento,Desarrollo Urbano,Presencial,2302.02,False,False,39,Urgente
1187,Anita Cal Ayala,10.75739968/j9a2j60,2025-06-08,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Telefónico,0.0,False,False,23,Urgente
1188,María Godofredo Fabra Abril,10.9114709/j2x9b83,2025-05-06,Solicitud de Partida de Nacimiento,Registro Civil,En Línea,0.0,True,False,56,Media
1189,Corona de Ramirez,10.45051220/k5o1l12,2025-05-26,Licencia de Funcionamiento,Tesorería,En Línea,1911.67,True,False,36,Media
1190,María Carmen Ortiz Esteve,10.17356728/d5f1f38,2025-06-19,Pago de Impuestos,Registro Civil,En Línea,4533.58,True,False,12,Baja
1191,Aránzazu Chaparro Benavent,10.89844323/w7c9m13,2025-06-30,Licencia de Funcionamiento,Desarrollo Urbano,Telefónico,2497.68,True,False,1,Baja
1192,Jordán Caparrós Echevarría,10.97341338/j8n9o03,2025-06-29,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,False,2,Media
1193,Bibiana Nogueira-Montero,10.30553646/u3j0y20,2025-06-26,Licencia de Construcción,Desarrollo Urbano,Presencial,50920.53,True,True,5,Media
1194,Lupe Garrido-Villar,10.60120012/x1l0q55,2025-05-16,Permiso para Evento Público,Seguridad Ciudadana,En Línea,1242.1,True,False,46,Media
1195,Catalina Planas Rey,10.87918902/a3s1l30,2025-05-07,Reclamo de Servicio,Registro Civil,En Línea,0.0,True,False,55,Urgente
1196,Nicolás Abril Rocamora,10.16160951/q8v1k20,2025-05-17,Reclamo de Servicio,Seguridad Ciudadana,Presencial,0.0,True,False,45,Urgente
1197,Fabián Saturnino Palma Ribes,10.3027346/g6a6p14,2025-05-18,Licencia de Funcionamiento,Seguridad Ciudadana,Telefónico,2495.52,False,False,44,Urgente
1198,Ligia Ayala Coronado,10.79259112/f8m8h04,2025-05-26,Solicitud de Partida de Nacimiento,Registro Civil,Presencial,0.0,True,False,36,Media
1199,Carlos Torres Conesa,10.46631809/c9c0i87,2025-05-06,Pago de Impuestos,Desarrollo Urbano,Presencial,3117.23,True,False,56,Media
1200,Javiera Rivera Montserrat,10.6388694/d4a2g70,2025-05-24,Reclamo de Servicio,Servicios Públicos,Telefónico,0.0,False,False,38,Urgente
1201,Morena Juliá Aroca,10.92479485/v5g1t98,2025-05-06,Licencia de Funcionamiento,Desarrollo Urbano,En Línea,1124.6,True,False,56,Media
1202,Julián Bartolomé Abellán,10.61780979/c7n6d56,2025-05-11,Reclamo de Servicio,Seguridad Ciudadana,En Línea,0.0,True,True,51,Urgente
1203,Aurora Guardia Gómez,10.41005045/i4w9y25,2025-05-15,Solicitud de Partida de Nacimiento,Registro Civil,Presencial,0.0,False,False,47,Urgente
1204,Juanito Mas-Morante,10.88587865/g7h6o39,2025-06-27,Permiso para Evento Público,Desarrollo Urbano,En Línea,1168.16,True,False,4,Baja
1205,Abril Arana Galván,10.11970781/w5l4z34,2025-05-04,Pago de Impuestos,Seguridad Ciudadana,Presencial,2282.76,True,False,58,Media
1206,Ricardo Pallarès Cantón,10.84724236/r2v9s21,2025-05-29,Reclamo de Servicio,Registro Civil,Telefónico,0.0,True,False,33,Urgente
1207,Ainara del Teruel,10.13987408/x8f4o34,2025-05-15,Permiso para Evento Público,Servicios Públicos,Telefónico,773.15,True,True,47,Urgente
1208,Tadeo Trillo Palmer,10.28230223/d0k6v10,2025-05-25,Permiso para Evento Público,Tesorería,Telefónico,902.04,True,False,37,Media
1209,Ibán Sebastián-Oliver,10.9413272/n9p2j87,2025-05-07,Licencia de Construcción,Desarrollo Urbano,Presencial,59890.16,False,False,55,Urgente
1210,Cosme Torrecilla Pinto,10.80017477/b3j7w64,2025-06-19,Licencia de Construcción,Tesorería,En Línea,132772.99,True,False,12,Baja
1211,Candelario Domínguez Marti,10.70976743/u5e7s79,2025-06-08,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Telefónico,0.0,True,False,23,Media
1212,Galo Lalo Vera Coello,10.77739337/x7j8n64,2025-05-15,Licencia de Funcionamiento,Servicios Públicos,Presencial,1633.38,True,True,47,Urgente
1213,Marco Marco,10.81729364/w1x0u62,2025-05-30,Pago de Impuestos,Servicios Públicos,Presencial,7369.07,False,False,32,Urgente
1214,José Luis de Porras,10.94071251/y6r8k39,2025-05-19,Permiso para Evento Público,Servicios Públicos,Presencial,1228.9,True,False,43,Media
1215,Rolando Artigas Salcedo,10.41277903/l3b7a76,2025-06-08,Licencia de Construcción,Registro Civil,Presencial,104419.36,True,False,23,Media
1216,Herminio Tena Tello,10.73345139/x6s8b29,2025-05-12,Pago de Impuestos,Seguridad Ciudadana,En Línea,8558.72,True,False,50,Media
1217,Hortensia Gallego Garzón,10.39708896/m9p6p31,2025-05-02,Permiso para Evento Público,Desarrollo Urbano,Presencial,421.55,True,False,60,Media
1218,Iván Morante Menendez,10.19541341/c5x5o05,2025-06-13,Licencia de Construcción,Servicios Públicos,Telefónico,156336.87,False,False,18,Urgente
1219,Edgardo Palacios Polo,10.87208763/x4o3n36,2025-06-24,Reclamo de Servicio,Desarrollo Urbano,Presencial,0.0,True,False,7,Media
1220,Benjamín Benavides Doménech,10.4237106/a2b7a25,2025-05-28,Reclamo de Servicio,Servicios Públicos,Presencial,0.0,True,False,34,Urgente
1221,Azucena Juliana Ayala Castro,10.86156508/o6a3n90,2025-06-13,Pago de Impuestos,Registro Civil,En Línea,4596.57,True,False,18,Media
1222,José Ángel de Sebastián,10.37129356/r7o4k87,2025-06-30,Solicitud de Partida de Nacimiento,Tesorería,Telefónico,0.0,True,False,1,Baja
1223,Lina Castelló Sanz,10.49184250/m8n3t58,2025-06-20,Reclamo de Servicio,Desarrollo Urbano,Presencial,0.0,False,False,11,Urgente
1224,Atilio Mascaró,10.22564679/q0m5c02,2025-06-20,Permiso para Evento Público,Registro Civil,Presencial,611.82,True,False,11,Baja
1225,Abril Rivas Delgado,10.7952315/y4v5k81,2025-05-18,Reclamo de Servicio,Tesorería,En Línea,0.0,True,True,44,Urgente
1226,Hortensia Cecilia Haro Julián,10.29905813/p9n4n29,2025-05-11,Permiso para Evento Público,Tesorería,Presencial,588.77,True,False,51,Media
1227,Galo Vilanova Roman,10.73988983/f7p7c89,2025-05-02,Solicitud de Partida de Nacimiento,Registro Civil,Telefónico,0.0,True,False,60,Media
1228,Leyre Rincón Amores,10.61163777/s3u7d76,2025-05-03,Pago de Impuestos,Servicios Públicos,Presencial,1526.14,False,False,59,Urgente
1229,Imelda Diéguez Anglada,10.40179102/s4i0l79,2025-06-17,Licencia de Funcionamiento,Tesorería,Telefónico,639.2,True,False,14,Baja
1230,Juan Luis Manu Tamarit Franco,10.40913526/k6j3s05,2025-05-28,Reclamo de Servicio,Desarrollo Urbano,En Línea,0.0,True,True,34,Urgente
1231,Erasmo Graciano Marqués Vilanova,10.547231/k6y3j14,2025-05-24,Pago de Impuestos,Seguridad Ciudadana,Telefónico,5469.52,False,False,38,Urgente
1232,Cruz Figueras Adadia,10.52407058/n9j9e31,2025-06-04,Pago de Impuestos,Servicios Públicos,Telefónico,5052.46,True,False,27,Media
1233,Nazaret Palomo,10.37684834/s8a4c96,2025-05-25,Permiso para Evento Público,Servicios Públicos,En Línea,1051.92,False,False,37,Urgente
1234,Yésica Benavides-Perales,10.16358562/j3y0e10,2025-06-29,Pago de Impuestos,Seguridad Ciudadana,Telefónico,3998.74,True,False,2,Baja
1235,Pascuala Chaparro Ferrera,10.52627020/u7v6w73,2025-06-04,Permiso para Evento Público,Tesorería,Presencial,349.09,True,False,27,Media
1236,Inocencio Olivares Cervantes,10.8327747/a2f6c33,2025-05-07,Licencia de Funcionamiento,Registro Civil,Presencial,1943.71,True,False,55,Media
1237,Mireia Alcalá Llano,10.96133286/u1e3h42,2025-05-14,Licencia de Construcción,Seguridad Ciudadana,En Línea,60702.32,True,False,48,Alta
1238,Ricardo Angulo Casares,10.3743321/h1c9b66,2025-06-12,Permiso para Evento Público,Tesorería,Presencial,1157.27,False,False,19,Urgente
1239,Raúl Porta Asenjo,10.78636711/q0k3s85,2025-05-10,Permiso para Evento Público,Seguridad Ciudadana,Telefónico,1348.29,False,False,52,Urgente
1240,Nilo Osuna Escrivá,10.30135795/z8i0m76,2025-06-01,Reclamo de Servicio,Desarrollo Urbano,Telefónico,0.0,True,True,30,Urgente
1241,Macaria Falcó Blanes,10.89936434/u2i1e08,2025-06-29,Reclamo de Servicio,Desarrollo Urbano,Telefónico,0.0,True,False,2,Media
1242,Teófilo Mata-Burgos,10.19962812/u4m4f28,2025-06-16,Licencia de Construcción,Servicios Públicos,Presencial,52513.8,False,False,15,Alta
1243,Juan Carlos Alberola Rodríguez,10.36236581/e6u1z41,2025-05-12,Reclamo de Servicio,Tesorería,Telefónico,0.0,False,False,50,Urgente
1244,Emigdio Segarra Briones,10.5672352/z9l1j25,2025-06-28,Solicitud de Partida de Nacimiento,Tesorería,Telefónico,0.0,True,False,3,Baja
1245,Galo Rivas,10.27504055/d8k7h62,2025-06-19,Pago de Impuestos,Desarrollo Urbano,Telefónico,9001.48,True,True,12,Media
1246,Consuela Ibáñez Barreda,10.12601499/z8p5p97,2025-06-14,Licencia de Construcción,Desarrollo Urbano,Telefónico,48001.58,False,False,17,Urgente
1247,Luis Mármol Cárdenas,10.27724129/v9r0k61,2025-06-16,Licencia de Funcionamiento,Desarrollo Urbano,Telefónico,657.08,True,False,15,Baja
1248,Jenaro Gras Andrés,10.6447927/a8l0o34,2025-05-12,Licencia de Construcción,Tesorería,En Línea,162449.17,True,False,50,Alta
1249,Rómulo Benítez Leiva,10.83790250/e1l5u57,2025-05-18,Reclamo de Servicio,Servicios Públicos,Presencial,0.0,True,False,44,Urgente
1250,Severo Ariño Navarro,10.3798165/v7u4s38,2025-05-07,Permiso para Evento Público,Seguridad Ciudadana,En Línea,1083.76,True,False,55,Media
1251,Lino Fuente Grau,10.1142666/q8v4m42,2025-06-25,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Presencial,0.0,False,False,6,Alta
1252,Jose Ramón Luis Diéguez Vilalta,10.4420115/p2a5e25,2025-05-20,Licencia de Construcción,Desarrollo Urbano,Telefónico,179732.69,True,False,42,Alta
1253,Lucía Uribe Heredia,10.35539110/n5n3z12,2025-06-30,Licencia de Construcción,Tesorería,En Línea,57285.21,True,False,1,Baja
1254,Úrsula del Maestre,10.59811972/q8v1k97,2025-06-08,Reclamo de Servicio,Tesorería,Presencial,0.0,True,False,23,Alta
1255,Agustina Jódar Pablo,10.74846146/z5q5h15,2025-05-14,Permiso para Evento Público,Registro Civil,Presencial,853.13,False,False,48,Urgente
1256,Leonardo de Frutos,10.49166368/l2q0s65,2025-05-10,Licencia de Funcionamiento,Servicios Públicos,Telefónico,1636.91,False,False,52,Urgente
1257,Francisca Camps Baeza,10.67361345/e5h2v36,2025-05-30,Pago de Impuestos,Desarrollo Urbano,Presencial,8811.29,False,False,32,Urgente
1258,Blanca Egea Cuevas,10.81088696/a1r9u52,2025-05-04,Licencia de Construcción,Registro Civil,En Línea,169920.33,True,False,58,Alta
1259,Angelita Mínguez Cabrero,10.16186826/p7f5t38,2025-06-07,Pago de Impuestos,Registro Civil,Telefónico,303.82,True,False,24,Media
1260,Nadia Bermejo-Sedano,10.58328368/r8x7z07,2025-06-12,Pago de Impuestos,Tesorería,En Línea,1912.26,False,True,19,Urgente
1261,Sandra Gual Mendez,10.87213295/q9u5g64,2025-05-24,Permiso para Evento Público,Tesorería,En Línea,1403.57,True,False,38,Media
1262,Heraclio Macario Taboada Aguiló,10.95998719/z7a1t33,2025-06-03,Licencia de Construcción,Servicios Públicos,Presencial,194668.89,True,False,28,Media
1263,Carmela Medina Carbajo,10.4954091/j9y8r43,2025-05-31,Permiso para Evento Público,Tesorería,Telefónico,1427.69,False,False,31,Urgente
1264,Sofía de Mesa,10.63375032/n4e9s38,2025-06-07,Licencia de Funcionamiento,Seguridad Ciudadana,En Línea,1115.28,True,False,24,Media
1265,Juan Antonio Pereira Espinosa,10.40141863/r2u5f32,2025-05-03,Pago de Impuestos,Desarrollo Urbano,En Línea,6835.6,True,True,59,Urgente
1266,Adelardo Becerra Paredes,10.14354088/t8j0z87,2025-06-24,Licencia de Construcción,Servicios Públicos,Telefónico,150709.83,True,False,7,Baja
1267,Cesar Ros Duarte,10.79595998/f4x7l73,2025-06-10,Pago de Impuestos,Registro Civil,Presencial,2970.7,True,False,21,Media
1268,Ramón Carrera Nadal,10.47100392/d6c4d48,2025-05-26,Licencia de Funcionamiento,Desarrollo Urbano,Telefónico,1130.12,True,False,36,Media
1269,Régulo Portero,10.61958780/p2x8d70,2025-06-06,Permiso para Evento Público,Servicios Públicos,En Línea,346.46,True,True,25,Alta
1270,Eulalia Dalila Pou Mayoral,10.79171461/u2a0x28,2025-05-05,Solicitud de Partida de Nacimiento,Registro Civil,Presencial,0.0,True,False,57,Media
1271,Purificación Galán-Sobrino,10.62480453/g3g3l88,2025-06-23,Pago de Impuestos,Tesorería,Presencial,1064.74,True,False,8,Baja
1272,Nando Florentino Roda Conesa,10.2650207/y6f0t23,2025-05-21,Licencia de Construcción,Seguridad Ciudadana,Presencial,53140.32,True,False,41,Alta
1273,Susanita Silva Gisbert,10.34012089/l2p0s46,2025-06-26,Licencia de Construcción,Servicios Públicos,Telefónico,158869.43,True,False,5,Baja
1274,Santiago Emilio Díaz Morcillo,10.46564922/p7h5m43,2025-06-18,Solicitud de Partida de Nacimiento,Registro Civil,En Línea,0.0,True,False,13,Baja
1275,Chuy Mendez-Bellido,10.53130850/q2g6u33,2025-06-02,Reclamo de Servicio,Tesorería,Presencial,0.0,True,False,29,Alta
1276,Dominga Roldán Gil,10.18892299/t1h3n01,2025-05-25,Reclamo de Servicio,Registro Civil,En Línea,0.0,True,False,37,Urgente
1277,Cecilia Vilar Blázquez,10.62258496/e6b7p63,2025-05-22,Permiso para Evento Público,Desarrollo Urbano,En Línea,1391.28,True,False,40,Media
1278,Domingo del Carlos,10.64317753/z4u0k36,2025-06-04,Permiso para Evento Público,Seguridad Ciudadana,En Línea,1209.39,True,False,27,Media
1279,Feliciano Torres Camps,10.62537902/v7s0u59,2025-06-26,Licencia de Funcionamiento,Desarrollo Urbano,Presencial,2259.16,True,False,5,Baja
1280,Concepción Cerezo Vazquez,10.74893853/u0i6g39,2025-05-14,Permiso para Evento Público,Registro Civil,Telefónico,850.6,True,True,48,Urgente
1281,Cándida Rosell Alvarado,10.11502515/q1r9m90,2025-05-22,Solicitud de Partida de Nacimiento,Tesorería,Presencial,0.0,True,False,40,Media
1282,Lino de Alegre,10.25466833/z8q6d77,2025-05-15,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Telefónico,0.0,True,False,47,Media
1283,José Ángel Chaves Tomas,10.69767610/m0f9a83,2025-05-15,Solicitud de Partida de Nacimiento,Desarrollo Urbano,En Línea,0.0,True,False,47,Media
1284,Jacinta de Vives,10.1675133/e4d4p54,2025-06-01,Pago de Impuestos,Servicios Públicos,En Línea,9292.05,True,False,30,Media
1285,Coral Fábregas Llabrés,10.20763722/c0c8p23,2025-05-08,Pago de Impuestos,Registro Civil,En Línea,4018.67,False,False,54,Urgente
1286,Jordana Atienza Narváez,10.35551230/z7k8d67,2025-06-07,Reclamo de Servicio,Seguridad Ciudadana,Presencial,0.0,True,False,24,Alta
1287,Aníbal Alemán-Noriega,10.7683949/m0o0u35,2025-05-16,Licencia de Construcción,Registro Civil,Telefónico,137949.8,True,False,46,Alta
1288,Clara Ropero Cerezo,10.56147383/q7x3x66,2025-06-24,Solicitud de Partida de Nacimiento,Desarrollo Urbano,En Línea,0.0,True,False,7,Baja
1289,Nélida Paca Mulet Vall,10.91412929/g8m5m91,2025-06-19,Pago de Impuestos,Tesorería,Telefónico,9105.52,True,False,12,Baja
1290,Francisco Plaza Tudela,10.4282182/i6k3e78,2025-06-10,Reclamo de Servicio,Desarrollo Urbano,Presencial,0.0,True,False,21,Alta
1291,Eusebio Montero Roldan,10.8988308/h2u9h52,2025-06-26,Licencia de Funcionamiento,Tesorería,Presencial,1128.69,True,False,5,Baja
1292,Malena Solana Cortes,10.90392950/q5n8u40,2025-06-23,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Presencial,0.0,True,False,8,Baja
1293,Ezequiel Mulet Roda,10.75745639/s8y7b88,2025-05-05,Licencia de Funcionamiento,Servicios Públicos,Presencial,2252.45,False,False,57,Urgente
1294,Adrián Zabaleta Collado,10.37530422/r6p0z10,2025-06-29,Reclamo de Servicio,Registro Civil,Presencial,0.0,True,False,2,Media
1295,Prudencia Machado Blázquez,10.63132836/m8g1v75,2025-05-23,Reclamo de Servicio,Seguridad Ciudadana,Presencial,0.0,False,False,39,Urgente
1296,Odalys Conde Mascaró,10.8771179/e8m4l50,2025-06-10,Licencia de Construcción,Registro Civil,En Línea,98695.32,True,False,21,Media
1297,Leire Mariscal Acuña,10.50931051/q9t8d96,2025-05-27,Licencia de Construcción,Servicios Públicos,Telefónico,76695.14,False,False,35,Urgente
1298,Isidoro Gras Gomez,10.31114955/u8z5s78,2025-05-29,Licencia de Construcción,Tesorería,Telefónico,142834.82,False,False,33,Urgente
1299,Quique Rubio,10.36159931/n7l9i94,2025-06-26,Solicitud de Partida de Nacimiento,Registro Civil,Presencial,0.0,False,False,5,Alta
1300,Calixto Duran,10.8866831/b6p6t33,2025-05-25,Permiso para Evento Público,Seguridad Ciudadana,Telefónico,1353.48,False,False,37,Urgente
1301,Juan Bautista del Espada,10.10504533/y3s1t52,2025-05-07,Permiso para Evento Público,Tesorería,Telefónico,1495.59,True,False,55,Media
1302,Poncio de Márquez,10.71883780/t3w1f16,2025-05-04,Permiso para Evento Público,Seguridad Ciudadana,Telefónico,1486.93,True,False,58,Media
1303,Olalla Beltran Arranz,10.24953537/x8z7w52,2025-06-25,Reclamo de Servicio,Registro Civil,En Línea,0.0,True,False,6,Media
1304,Leocadia Molins,10.47023016/b7g2r43,2025-05-03,Reclamo de Servicio,Desarrollo Urbano,Telefónico,0.0,True,False,59,Urgente
1305,Soledad Antúnez Lumbreras,10.45420861/s3n7u51,2025-06-13,Reclamo de Servicio,Seguridad Ciudadana,En Línea,0.0,True,True,18,Urgente
1306,Leire Vergara Jerez,10.10176355/f3n2o44,2025-05-12,Reclamo de Servicio,Servicios Públicos,Presencial,0.0,True,True,50,Urgente
1307,Germán Mas,10.8412650/t0z5x17,2025-06-30,Reclamo de Servicio,Seguridad Ciudadana,En Línea,0.0,True,False,1,Media
1308,Catalina Ortega Piñeiro,10.37220664/m0r1r24,2025-06-20,Licencia de Construcción,Desarrollo Urbano,En Línea,176995.36,True,False,11,Baja
1309,Ruy Angulo Montesinos,10.94315554/l4j5w92,2025-05-05,Licencia de Funcionamiento,Seguridad Ciudadana,Presencial,889.02,False,False,57,Urgente
1310,Ofelia Lidia Alsina Ballester,10.4711926/c1h6c96,2025-06-07,Permiso para Evento Público,Servicios Públicos,Presencial,991.14,False,False,24,Urgente
1311,Alejandro Domínguez Palomo,10.40651349/j4w9y87,2025-06-06,Permiso para Evento Público,Seguridad Ciudadana,Presencial,1128.34,False,False,25,Urgente
1312,Borja Costa Piña,10.49132349/l2j7o38,2025-05-30,Reclamo de Servicio,Servicios Públicos,En Línea,0.0,True,False,32,Urgente
1313,Ligia Toro Lladó,10.41196897/h2m8z32,2025-05-03,Pago de Impuestos,Servicios Públicos,En Línea,4777.0,True,False,59,Media
1314,Darío Atienza Quesada,10.72745645/c8a6n59,2025-06-27,Licencia de Construcción,Desarrollo Urbano,Telefónico,29345.84,False,False,4,Alta
1315,Cintia Olivera Vilar,10.615248/v8d6j06,2025-05-28,Pago de Impuestos,Seguridad Ciudadana,En Línea,3994.8,True,False,34,Media
1316,Rafael Cisneros Ocaña,10.56002246/p2f1u18,2025-05-13,Permiso para Evento Público,Tesorería,En Línea,684.37,True,False,49,Media
1317,Luciana Manrique-Pinedo,10.98637448/u9p2y64,2025-06-04,Licencia de Construcción,Servicios Públicos,Presencial,57787.76,True,True,27,Alta
1318,Josep Pacheco Pagès,10.67885729/b0o0y11,2025-05-07,Reclamo de Servicio,Registro Civil,En Línea,0.0,True,False,55,Urgente
1319,Mateo Pinedo Peñalver,10.53547816/o9z0p18,2025-06-06,Pago de Impuestos,Desarrollo Urbano,En Línea,8455.82,True,False,25,Media
1320,Mar Azcona Cañete,10.58168166/e5q8r65,2025-06-05,Licencia de Construcción,Desarrollo Urbano,Telefónico,181008.36,True,False,26,Media
